T1,88.65218,89.7567,88.22284,89.53983,92.5013,99.73866,97.52268,91.1637
T2,26.01661,25.5289,26.80631,26.25886,25.9739,25.92887,26.47469,25.46394
T3,66.75704,61.34774,72.95089,70.84269,72.14891,76.16216,72.40431,64.62614
T4,118.79598,115.87773,109.06216,105.59555,104.4024,99.192,91.95884,91.93935
T5,133.09414,128.96798,132.42137,130.06067,129.25588,130.51421,131.4518,133.05117
T6,63.86225,63.97944,63.32709,65.39557,65.11723,70.32607,69.05769,69.64815
T7,155.01311,149.07841,145.48268,156.37423,152.45899,148.08187,143.20131,146.17661
T8,33.55874,32.46748,32.30486,33.83852,34.36914,34.16291,34.42547,32.93424
T9,41.82134,53.89298,65.57224,74.49116,72.28213,71.24925,67.59382,66.58562
T10,127.84218,122.85898,124.62202,129.03229,122.56458,130.23887,124.53227,131.8313
T11,113.85628,110.70891,114.91181,112.46302,113.20946,112.78576,113.01668,112.59331
T12,63.45701,60.00185,61.37167,64.35277,65.41304,58.34575,63.40116,63.60596
T13,101.47422,99.35306,97.52874,95.3167,97.45612,98.6135,99.05024,99.8658
T14,35.87091,32.19141,35.10575,32.73859,35.99089,33.83501,37.94345,39.28795
T15,102.59474,91.4881100000001,107.48916,91.7177200000001,110.05638,93.5147200000001,112.63345,100.38798
T16,165.77017,161.03949,158.11952,145.67644,141.23977,140.98121,137.89879,139.74761
T17,62.40366,69.79207,70.93308,72.61827,71.01218,71.35827,68.21881,71.86931
T18,53.18986,55.62264,59.70019,61.60471,58.35634,54.6823,55.76667,58.63557
T19,43.23479,44.03559,43.10169,41.61347,50.64231,49.40732,47.12289,44.57848
T20,162.63199,157.39277,151.94179,147.97566,149.54355,145.09928,145.17129,148.07306
T21,55.65505,55.15037,56.16585,56.06434,64.25657,58.12434,58.51788,57.818
T22,68.32585,67.75484,71.52725,76.39448,78.82412,69.71165,80.43913,79.47226
T23,90.68939,99.35807,98.35132,106.75792,111.37582,111.97049,113.89101,112.63918
T24,83.50569,99.89227,101.43769,102.54323,111.19786,137.64084,123.43331,133.11576
T25,181.35279,183.71315,205.75956,237.51408,229.41696,238.069,229.14156,218.90532
T26,111.78973,114.72459,117.14874,109.91222,108.79589,101.66294,94.7042,82.75573
T27,68.10031,69.65948,67.63401,69.69626,66.76829,67.3111,70.69477,67.10797
T28,71.37213,72.59051,70.40246,75.03412,68.49971,66.6632,65.60139,69.46175
T29,28.55871,30.69039,27.86476,32.0695,32.64385,35.05201,35.80127,33.99233
T30,88.96299,91.42929,89.48996,88.26968,93.98692,96.6431,80.09489,84.91953
T31,96.63485,97.60332,99.15697,93.16295,98.4356,97.3765,97.01829,98.66376
T32,165.48437,177.24663,159.21402,171.90574,161.96555,173.53678,160.29058,164.49801
T33,113.26447,100.60595,115.46023,116.73085,143.88572,139.17825,144.07047,148.6616
T34,169.90408,195.50367,173.75757,183.15653,193.91455,190.12043,183.94371,189.60753
T35,52.28784,46.85546,46.00772,45.26856,44.15712,45.18613,44.35456,44.7479
T36,79.47525,79.01995,80.31406,79.14685,80.6597,79.2299,79.57789,80.44815
T37,63.35298,77.01739,76.87516,96.52232,93.9619,75.66986,78.3414,73.69314
T38,72.59888,77.12316,72.85038,77.02619,77.09201,76.82309,77.6547,75.59514
T39,58.04503,61.67677,64.22397,71.31348,74.05636,73.36665,74.0995,72.7205
T40,71.27037,71.72887,76.86862,72.18573,75.32482,76.92708,74.90846,74.48891
T41,125.99119,116.70021,130.86987,120.47956,126.25152,123.56506,128.63373,144.56258
T42,60.94648,60.5171,59.49602,60.11722,59.34422,60.03621,60.18282,60.10344
T43,62.69204,59.97247,55.89962,54.02025,66.55278,67.68522,73.89424,74.8313
T44,63.69499,66.28979,63.35143,62.13277,59.86228,62.01438,62.49753,60.5682
T45,152.66904,157.24078,159.25673,159.89564,156.165,154.03144,156.45491,156.63581
T46,85.92856,87.56924,84.00787,86.95071,82.0236,81.57909,87.5562,81.92934
T47,62.06532,60.18193,61.65918,63.0519,62.86887,62.4766,62.35136,61.97113
T48,78.83174,84.65844,87.03622,81.66453,82.99885,82.25248,83.70455,86.6744
T49,45.10919,45.24317,44.87423,44.41733,44.43273,44.56178,44.61188,44.48552
T50,91.12977,91.24638,76.98103,70.33042,77.70629,79.40091,84.77251,93.88809
T51,78.61791,91.56453,79.23452,91.21029,79.42668,94.61584,79.17503,93.94875
T52,66.508,65.13394,70.85629,63.98082,64.46209,64.85617,60.12393,67.93665
T53,110.90578,116.78658,141.95069,114.30639,120.0089,110.90115,114.81521,111.92291
T54,157.32261,139.00717,168.19319,142.92432,166.47818,152.06868,164.77436,154.92478
T55,153.93773,151.92234,155.02834,156.60148,155.96167,155.69568,155.83162,154.8392
T56,108.27442,95.39251,97.41422,89.31182,97.78553,93.47647,94.86115,93.75786
T57,208.37384,214.82559,211.38987,208.75896,206.55637,199.86692,202.58761,200.06087
T58,97.49794,108.56475,104.32828,114.44219,117.38324,112.46164,118.91537,112.18696
T59,58.36908,61.87019,62.55417,63.70544,68.69501,69.08915,74.60051,79.69801
T60,115.72774,108.54598,116.66523,112.96839,121.74696,109.5741,127.93025,127.02519
T61,172.90169,175.76594,174.07615,174.64205,177.62493,179.3826,177.236,178.20412
T62,118.50735,116.07657,114.9974,115.25153,117.13361,120.37988,123.18099,126.31563
T63,55.46928,55.17774,55.85316,53.20581,54.6775,54.99827,56.7968,55.63232
T64,130.09525,133.55715,126.63768,108.61222,105.81151,102.54096,108.14932,135.04742
T65,60.54027,48.54172,48.62142,49.87032,48.43062,51.90226,41.88267,41.52891
T66,130.45535,134.23801,134.945,132.76542,132.62016,132.3906,132.48278,133.59259
T67,106.5665,120.54996,116.26572,113.28572,121.58399,122.91925,117.24969,113.52137
T68,129.48977,121.39522,119.03076,121.54899,124.84902,129.62189,131.14696,126.14872
T69,144.41488,149.62816,154.06942,156.60816,159.08967,156.06739,152.40057,160.45583
T70,108.31863,107.13174,104.05833,101.43873,100.56487,99.59747,96.03766,90.81017
T71,131.8413,136.37396,139.41931,139.19674,146.78988,174.02464,183.78927,208.17741
T72,71.14835,70.86826,71.77248,72.17322,71.48688,71.81214,72.85112,72.14007
T73,86.02029,94.49031,90.9252,87.10861,85.81299,83.37006,83.0222,84.09142
T74,150.74855,137.53169,123.43826,115.98959,118.33942,116.3014,113.24143,111.13693
T75,75.30498,75.98603,72.65387,82.22314,81.05161,77.70402,78.18896,78.78049
T76,46.30386,45.64173,40.91973,41.55049,41.45792,38.07388,38.8505,38.03613
T77,122.11664,127.15824,126.94506,131.25468,128.26896,128.34178,125.03866,131.58647
T78,102.96562,113.20741,112.32756,113.23181,112.44667,116.85391,113.99132,120.58421
T79,139.11744,137.05891,136.98441,135.96316,143.28265,142.28007,142.73459,144.18071
T80,86.71272,83.54773,86.10439,90.86841,84.87199,83.94468,89.06736,87.04107
T81,187.43966,173.70943,179.06073,141.56036,177.21203,133.38446,123.89899,113.21201
T82,39.7079,37.68916,34.80102,38.41977,40.25605,39.61987,36.83456,36.80241
T83,156.03427,158.75212,159.30251,160.6219,159.37015,155.24202,158.17726,160.0975
T84,123.68062,115.22942,120.61689,119.54869,113.89209,124.53836,125.4669,133.86405
T85,80.46579,83.32641,84.66555,85.0092,83.8456,81.12968,83.34128,85.60362
T86,52.31094,50.95637,50.21111,47.75141,47.97986,43.40272,46.42752,46.87965
T87,50.77687,46.93546,52.30022,49.7401,51.47897,47.62141,50.91862,48.42125
T88,160.10948,156.2528,155.32152,157.82467,153.71325,147.92539,144.93932,148.65447
T89,63.71014,72.65326,55.22503,55.16869,65.52876,71.82524,75.93526,76.06356
T90,207.39735,196.41155,191.09627,191.95753,197.83901,195.80802,208.40912,198.53019
T91,69.84347,69.52688,71.31741,71.92066,79.33852,80.96334,80.15844,79.45576
T92,85.16215,86.32422,89.85664,105.59748,104.01149,109.101,110.67164,106.66048
T93,164.40805,168.65938,180.90377,208.11805,230.87386,226.73738,230.21415,214.5633
T94,113.64475,115.24402,136.43941,139.74324,139.6541,142.53646,140.06746,138.99539
T95,151.84405,166.26499,173.01489,190.78077,180.83862,209.02087,172.06023,177.62147
T96,91.40309,87.15277,87.90859,84.43067,84.14333,83.30558,82.27148,79.76084
T97,163.31284,158.47711,156.46595,151.94454,149.60128,150.2141,150.20548,150.27552
T98,55.88628,51.78489,48.75509,47.05994,57.17619,67.67022,70.16448,74.24898
T99,107.91313,103.6155,103.69087,104.09946,98.56987,103.45623,97.65491,101.15466
T100,71.439,72.24505,72.96448,70.12498,74.20848,75.50162,79.42533,87.55924
T101,125.45548,134.30374,132.45857,123.17644,127.25969,124.00662,133.49575,135.28727
T102,84.74579,86.88014,85.63831,75.70698,72.40203,54.02023,48.51222,45.42888
T103,213.85343,211.67424,218.9099,232.7618,235.34414,244.04552,238.73698,242.02585
T104,90.9362,93.43957,91.6678,92.65016,92.92039,92.43785,93.22145,94.79402
T105,77.36402,81.58489,83.097,83.25602,90.02917,82.54858,80.28353,84.97424
T106,113.62727,107.9929,118.13367,115.84861,114.26263,116.90481,118.74632,119.23109
T107,64.46268,73.81512,80.361,80.66187,84.83956,89.99933,96.55153,87.86591
T108,226.43017,199.29249,189.51523,204.24852,206.74121,205.2516,215.24229,214.88189
T109,68.74224,71.71357,77.43887,79.03994,77.66166,80.11934,81.34675,85.27389
T110,93.88493,76.81462,82.95724,90.25615,79.72179,80.58609,78.93107,88.04857
T111,133.63297,109.31111,134.26571,100.991,138.54584,105.33286,141.56652,105.20022
T112,102.72741,101.16808,104.36918,103.06255,103.64259,101.84786,103.57615,104.61157
T113,159.67236,162.38303,170.73967,166.85986,174.26208,172.26378,177.89594,154.56893
T114,63.65579,68.04491,71.51559,73.36404,71.86824,71.48101,68.08732,71.96982
T115,109.59415,101.87804,105.47826,106.87311,105.32132,104.32066,107.57354,106.14987
T116,55.49863,55.52804,53.06492,49.04507,45.88319,51.12624,53.33257,48.68787
T117,108.80575,109.96877,114.32377,106.40694,110.84182,109.42451,107.94944,111.73756
T118,85.1457,86.01447,89.45743,87.97907,88.08804,88.51958,88.74122,90.1231
T119,62.76275,81.71347,96.44724,90.67054,92.76259,95.12508,91.56611,100.65516
T120,99.08337,95.71977,95.2819,95.53595,99.43641,92.80593,97.97131,95.2868
T121,98.71052,97.0033,96.87457,96.36483,96.02501,95.53402,95.04535,94.72025
T122,52.34981,49.81463,51.0849,50.43661,50.09575,48.19574,49.9759,50.6422
T123,80.13369,77.74751,78.41236,83.00777,85.05526,79.63962,90.53631,99.42911
T124,117.03104,114.9481,116.88752,118.50925,119.50084,120.87485,143.06473,165.78725
T125,66.26925,78.83681,80.21897,86.50267,91.6587,91.35811,103.847,96.54345
T126,93.08268,101.87472,97.7592,97.70586,94.58648,100.82266,104.70819,103.08676
T127,126.33869,121.56908,111.41525,108.97735,107.34204,108.35124,102.81516,103.22359
T128,111.68367,130.52468,128.79424,137.57644,134.79103,154.35489,154.21219,147.28332
T129,62.52417,62.61994,66.43468,67.16737,73.62038,73.90105,74.69427,76.22035
T130,173.17843,204.35741,221.73727,220.98134,219.0857,212.88762,184.82113,182.66329
T131,68.83829,69.18023,68.51336,69.9148,68.59262,69.32558,68.98722,70.8421
T132,75.00434,84.51808,77.84241,81.18789,81.56399,84.59813,80.46617,77.59252
T133,167.19066,173.10174,191.40563,175.07884,186.62033,206.05224,202.79272,210.68944
T134,70.68619,72.35457,71.58326,71.42814,70.76515,71.50758,73.2342,72.117
T135,67.62793,73.20642,70.98412,70.33674,68.86165,69.89645,70.49871,68.75724
T136,121.19295,116.00297,114.38891,121.55599,120.5719,119.88141,117.04517,122.1842
